campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,z_score_budget,z_score_roi,cost_per_conversion,is_profitable
Ameliorated attitude-oriented flexibility,2022-10-11,2024-06-15,75404.87,0.5,email,B2C,referral,1.754745018458357,132316.32,56911.45000000001,0.05190824557248925,-0.13524408243395505,42971.98,True
Visionary methodical workforce,2023-01-27,2024-03-25,36063.47,0.28,podcast,B2C,promotion,20.28361219816063,731497.44,695433.97,-0.0738235395471291,-0.9768628316901811,1777.96,True
Future-proofed 4thgeneration core,2022-11-07,2024-04-07,17378.68,0.99,podcast,B2B,referral,42.97684289025404,746880.8,729502.12,-0.13353854717993308,1.7392704045458214,404.37,True
Networked system-worthy solution,2023-04-28,2024-02-22,70575.1,0.55,social media,B2B,paid,2.396354238251168,169122.94,98547.84,0.03647270937354417,0.05603290603336924,29451.03,True
Cross-group zero administration model,2023-01-23,2023-10-09,75677.68,0.97,social media,B2B,paid,7.949391286836489,601591.49,525913.81,0.05278012324584309,1.6627596091588916,9519.93,True
Organized static alliance,2023-01-23,2023-10-04,20309.3,0.35,webinar,B2B,promotion,42.09420462546715,854903.83,834594.5299999999,-0.12417253366472376,-0.7090750478359275,482.47,True
Face-to-face scalable definition,2023-06-13,2024-04-26,76484.11,0.88,podcast,B2B,paid,0.31859179638751106,24367.21,-52116.9,0.05535740528140905,1.3184610299177082,240069.3,False
Programmable tertiary installation,2022-11-22,2024-04-17,20983.45,0.22,webinar,B2C,promotion,34.056771407942925,714628.56,693645.1100000001,-0.12201800731491436,-1.2063952178509703,616.13,True
Reverse-engineered multi-state standardization,2022-09-05,2023-10-10,23498.46,0.12,podcast,B2C,organic,28.07767828189592,659782.2,636283.74,-0.11398024818855661,-1.5889491947856185,836.91,True
Versatile systemic matrices,2023-03-18,2023-11-03,40761.62,0.75,email,B2B,referral,13.481276504712032,549518.67,508757.05000000005,-0.058808649729793286,0.8211408599026656,3023.57,True
Polarized client-driven moratorium,2023-01-25,2023-08-16,50624.24,0.13,webinar,B2C,referral,0.2781197307850943,14079.6,-36544.64,-0.027288550837622445,-1.5506937970921535,182023.19,False
Implemented neutral algorithm,2023-05-31,2024-05-04,29528.87,0.19,podcast,B2C,promotion,18.641775320220518,550470.56,520941.69000000006,-0.09470756815421116,-1.3211614109313645,1584.02,True
Enterprise-wide impactful installation,2023-07-26,2024-02-23,71620.59,0.23,email,B2C,referral,12.178668452745224,872243.42,800622.8300000001,0.03981400693857003,-1.1681398201575053,5880.82,True
Managed regional process improvement,2023-06-14,2023-09-19,65007.53,0.7,email,B2B,promotion,6.601353566271476,429137.69,364130.16000000003,0.018679226811194216,0.6298638714353413,9847.61,True
Vision-oriented incremental website,2023-02-28,2024-04-26,88865.19,0.67,email,B2B,referral,4.269139918566538,379377.93,290512.74,0.09492628920798016,0.5150976783549471,20815.71,True
Compatible global Graphical User Interface,2023-07-05,2024-05-05,29838.85,0.79,webinar,B2C,paid,24.23829403613075,723242.82,693403.97,-0.09371689830638218,0.974162450676525,1231.06,True
Up-sized web-enabled flexibility,2022-09-24,2024-06-08,82727.29,0.91,podcast,B2B,organic,9.718699959831877,804001.71,721274.4199999999,0.0753100802300153,1.433227222998103,8512.18,True
User-centric intermediate website,2023-03-04,2023-11-09,40776.29,0.64,email,B2C,promotion,20.43809821835189,833389.82,792613.5299999999,-0.05876176565124741,0.40033148527455253,1995.11,True
Multi-tiered asynchronous model,2022-08-26,2024-01-03,28192.89,0.33,social media,B2C,organic,31.65096519015965,892332.18,864139.29,-0.09897724717641443,-0.785585843222857,890.74,True
Function-based homogeneous productivity,2022-10-28,2024-05-04,11711.34,0.26,social media,B2B,organic,83.29954898414698,975549.34,963838.0,-0.1516508862192102,-1.0533736270771108,140.59,True
Persevering tertiary solution,2022-12-24,2023-12-07,46790.73,0.3,social media,B2C,promotion,17.284596542947714,808758.89,761968.16,-0.03954012438543487,-0.9003520363032516,2707.08,True
Expanded 3rdgeneration synergy,2022-10-08,2024-07-09,43946.75,0.14,email,B2B,paid,16.817386041061056,739069.46,695122.71,-0.04862924379258592,-1.5124383993986887,2613.17,True
Stand-alone web-enabled array,2022-09-10,2023-11-24,49546.42,0.62,social media,B2C,organic,16.90871671454769,837766.38,788219.96,-0.03073317234671025,0.3238206898876228,2930.23,True
Reverse-engineered stable approach,2022-08-14,2024-01-05,9472.45,0.5,podcast,B2B,paid,73.38491097868028,695134.9,685662.4500000001,-0.1588061891923241,-0.13524408243395505,129.08,True
Streamlined homogeneous emulation,2022-08-22,2023-11-17,41792.48,0.83,podcast,B2C,promotion,18.194673778631945,760400.54,718608.06,-0.05551410840669828,1.127184041450384,2296.96,True
Face-to-face multi-tasking flexibility,2023-06-07,2023-10-23,92997.45,0.94,podcast,B2B,referral,8.376798826204375,779020.93,686023.4800000001,0.10813264247396442,1.547993416078497,11101.79,True
Cross-group bandwidth-monitored algorithm,2023-04-18,2024-02-06,92913.24,0.16,podcast,B2C,paid,3.5808284158425643,332706.37,239793.13,0.10786351444026654,-1.435927604011759,25947.41,True
Cross-platform empowering protocol,2022-10-13,2024-02-05,15036.97,0.72,social media,B2B,referral,27.162834001796902,408446.72,393409.75,-0.1410224541718668,0.706374666822271,553.59,True
Robust maximized Graphic Interface,2022-09-17,2024-07-31,95291.59,0.3,social media,B2B,organic,8.446123104882604,804844.5,709552.91,0.11546451977152683,-0.9003520363032516,11282.29,True
Reduced solution-oriented Local Area Network,2022-10-18,2024-02-07,29617.85,0.94,podcast,B2B,paid,16.96806317811725,502557.55,472939.7,-0.09442319560417625,1.547993416078497,1745.51,True
Grass-roots multimedia hub,2022-08-07,2024-03-11,8752.77,0.21,email,B2C,paid,100.22700128073741,877263.89,868511.12,-0.16110622556914056,-1.244650615544435,87.33,True
Inverse dedicated process improvement,2023-01-14,2023-12-20,41771.2,0.86,webinar,B2C,organic,21.267888401578123,888385.22,846614.02,-0.055582117485870504,1.2419502345307787,1964.05,True
Networked impactful complexity,2022-11-13,2023-12-17,53289.5,0.63,webinar,B2C,referral,15.83772281593935,843984.33,790694.83,-0.018770605426225943,0.36207608758108767,3364.72,True
Re-contextualized 3rdgeneration moderator,2023-01-15,2024-07-07,85490.69,0.33,podcast,B2C,referral,2.115403443345702,180847.3,95356.60999999999,0.08414167277627839,-0.785585843222857,40413.42,True
Operative heuristic middleware,2023-05-27,2023-08-28,95518.8,0.31,webinar,B2C,referral,4.152163971909195,396609.72,301090.92,0.1161906637037974,-0.8620966386097867,23004.58,True
Seamless didactic algorithm,2022-09-06,2024-04-07,20179.61,0.31,webinar,B2B,promotion,16.231175924609047,327538.8,307359.19,-0.12458701192966,-0.8620966386097867,1243.26,True
Multi-layered neutral productivity,2023-04-14,2024-03-17,15550.45,0.7,webinar,B2C,paid,55.34797899739235,860685.98,845135.53,-0.1393814155452998,0.6298638714353413,280.96,True
Enhanced systematic conglomeration,2023-06-06,2024-06-03,26004.11,0.82,email,B2B,organic,16.08560031471948,418291.72,392287.61,-0.10597240283010541,1.0889286437569192,1616.61,True
Customizable mission-critical projection,2022-09-05,2023-11-05,66562.1,0.6,email,B2B,promotion,11.453698125509861,762382.2,695820.1,0.02364750097513871,0.2473098945006931,5811.41,True
Future-proofed dynamic Internet solution,2022-10-08,2023-10-20,8494.12,0.8,podcast,B2C,paid,24.590095265901585,208871.22,200377.1,-0.1619328490807896,1.01241784836999,345.43,True
Realigned homogeneous support,2022-10-13,2024-03-03,24132.55,0.99,social media,B2C,paid,1.389957132586486,33543.21,9410.66,-0.11195375020865507,1.7392704045458214,17362.08,True
Enterprise-wide non-volatile projection,2023-03-05,2024-04-18,99324.9,0.63,email,B2B,organic,5.170411951081753,513550.65,414225.75,0.12835463721119109,0.36207608758108767,19210.25,True
Up-sized next generation portal,2022-11-14,2024-06-23,5702.93,0.34,social media,B2C,organic,166.90028985100642,951820.67,946117.74,-0.1708532561153137,-0.7473304455293921,34.17,True
Stand-alone modular Internet solution,2023-05-05,2023-08-17,11068.74,0.13,podcast,B2C,promotion,67.4946651561063,747080.9,736012.16,-0.1537045814389499,-1.5506937970921535,163.99,True
Stand-alone composite matrix,2022-11-10,2023-12-19,47307.68,0.78,podcast,B2B,referral,16.434215332478786,777464.6,730156.9199999999,-0.037887995932517925,0.9359070529830601,2878.61,True
Robust national process improvement,2023-07-07,2023-10-09,5211.43,0.2,social media,B2C,organic,84.32419892428757,439449.66,434238.23,-0.17242404852194623,-1.2829060132378998,61.8,True
Intuitive analyzing contingency,2022-11-02,2023-10-29,66488.96,0.19,webinar,B2C,promotion,7.347261259613625,488511.76,422022.8,0.023413751724637995,-1.3211614109313645,9049.49,True
Networked systemic toolset,2023-02-06,2023-09-12,41529.52,0.54,podcast,B2C,paid,22.318427229594757,926873.57,885344.0499999999,-0.056354506313612,0.017777508339904383,1860.77,True
Compatible content-based architecture,2023-02-05,2024-05-27,59471.38,0.6,email,B2B,paid,4.163177145040186,247589.89,188118.51,0.0009861599099152722,0.2473098945006931,14285.09,True
Universal uniform service-desk,2023-07-10,2024-05-16,37054.16,0.39,email,B2B,referral,0.16116840862132617,5971.96,-31082.200000000004,-0.07065737814463313,-0.5560534570620681,229909.57,False
Programmable non-volatile encoding,2023-02-22,2023-08-21,46184.9,0.27,podcast,B2C,referral,18.846409973822613,870419.56,824234.66,-0.041476305796849265,-1.015118229383646,2450.59,True
Public-key logistical knowledgebase,2022-09-13,2024-07-25,35711.19,0.93,webinar,B2C,promotion,18.754561245368745,669747.7,634036.51,-0.07494939661530509,1.5097380183850326,1904.13,True
Profit-focused next generation installation,2023-03-12,2024-07-30,16505.53,0.21,podcast,B2C,paid,24.306409427628196,401190.17,384684.64,-0.13632906068929457,-1.244650615544435,679.06,True
Right-sized transitional standardization,2023-02-06,2024-01-06,9929.8,0.97,email,B2C,promotion,97.69909766561261,970132.5,960202.7,-0.15734453729573533,1.6627596091588916,101.64,True
Quality-focused local methodology,2022-09-21,2023-12-27,11092.23,0.54,social media,B2C,paid,9.402686384973986,104296.76,93204.53,-0.15362950938679973,0.017777508339904383,1179.69,True
Intuitive mobile focus group,2023-06-04,2024-02-12,56406.79,0.62,podcast,B2C,referral,2.656540639876866,149846.93,93440.13999999998,-0.008808010388033728,0.3238206898876228,21233.17,True
Extended web-enabled approach,2023-01-23,2023-10-26,94020.1,0.73,social media,B2B,referral,2.6966923030288203,253543.28,159523.18,0.11140094533183371,0.7446300645157359,34864.97,True
Configurable context-sensitive orchestration,2022-09-15,2024-05-22,45583.71,0.3,social media,B2C,organic,21.042580781599394,959198.9,913615.1900000001,-0.04339765816092537,-0.9003520363032516,2166.26,True
Organized multi-state definition,2022-09-26,2023-11-22,94235.4,0.21,social media,B2B,promotion,1.4670220532835856,138245.41,44010.01000000001,0.11208902591199234,-1.244650615544435,64235.84,True
Horizontal systematic moderator,2023-06-30,2023-10-25,20557.58,0.16,webinar,B2B,promotion,41.40227692169992,851130.62,830573.04,-0.12337905179550966,-1.435927604011759,496.53,True
Reverse-engineered non-volatile intranet,2022-08-09,2023-10-22,35179.9,0.28,webinar,B2B,referral,3.396807836292883,119499.36,84319.45999999999,-0.07664735449469429,-0.9768628316901811,10356.75,True
Versatile systematic flexibility,2023-05-16,2023-09-06,24546.35,0.81,webinar,B2C,promotion,16.93574564039053,415710.74,391164.39,-0.11063128042663159,1.0506732460634547,1449.38,True
Sharable tangible structure,2022-09-22,2023-12-07,11545.73,0.43,social media,B2C,promotion,2.6015384042412215,30036.66,18490.93,-0.1521801617644033,-0.40303186628820886,4438.04,True
Enhanced optimizing time-frame,2022-11-06,2024-04-02,1378.61,0.15,email,B2B,organic,625.8934651569334,862862.99,861484.38,-0.18467341688815017,-1.4741830017052238,2.2,True
Stand-alone zero-defect Graphic Interface,2023-01-09,2023-10-31,41687.29,0.31,social media,B2B,organic,7.353454014401032,306545.57,264858.28,-0.05585028674495601,-0.8620966386097867,5669.08,True
Intuitive 24hour flexibility,2023-05-22,2023-11-30,78922.22,0.6,podcast,B2C,organic,10.394970516541475,820394.15,741471.93,0.06314939851545748,0.2473098945006931,7592.35,True
Profound heuristic solution,2022-09-03,2023-12-05,29965.35,0.55,email,B2B,organic,26.70041865020766,800087.39,770122.04,-0.093312615011491,0.05603290603336924,1122.28,True
Organized explicit pricing structure,2022-09-19,2023-11-10,44016.46,0.67,webinar,B2C,organic,11.72850565447562,516247.3,472230.83999999997,-0.0484064565318202,0.5150976783549471,3752.95,True
Compatible local concept,2023-06-03,2024-03-09,79189.2,0.81,webinar,B2B,referral,0.12093050567501629,9576.39,-69612.81,0.0640026440021772,1.0506732460634547,654832.29,False
Business-focused directional instruction set,2023-06-21,2023-09-08,65347.8,0.74,podcast,B2B,promotion,13.287353667606252,868299.33,802951.5299999999,0.01976670093572087,0.7828854622092007,4918.04,True
Up-sized foreground open system,2023-04-29,2024-05-08,64165.51,0.66,podcast,B2B,promotion,4.5236899075531385,290264.87,226099.36,0.01598820214744507,0.47684228066148227,14184.33,True
Operative exuding process improvement,2023-05-29,2023-11-11,55991.95,0.15,social media,B2B,organic,17.377426397901843,972995.99,917004.04,-0.010133803922046828,-1.4741830017052238,3222.11,True
Ergonomic full-range workforce,2023-04-25,2024-03-13,88094.67,0.94,email,B2B,paid,3.3588660925797216,295898.2,207803.53000000003,0.09246377249351731,1.547993416078497,26227.5,True
Down-sized object-oriented website,2022-11-16,2024-04-10,23030.51,0.4,social media,B2C,referral,0.6147796987561284,14158.69,-8871.819999999998,-0.11547577678811649,-0.5177980593686032,37461.4,False
Fully-configurable web-enabled info-mediaries,2023-03-30,2024-04-04,44207.35,0.79,social media,B2C,organic,19.57967962341104,865565.75,821358.4,-0.047796388245956355,0.974162450676525,2257.82,True
User-centric intangible success,2023-01-09,2023-08-27,40594.89,0.94,email,B2C,referral,7.718422441839355,313328.51,272733.62,-0.05934150470020599,1.547993416078497,5259.48,True
Realigned zero administration intranet,2023-03-12,2023-11-29,55314.88,0.11,social media,B2B,paid,6.406898650055826,354396.83,299081.95,-0.012297662344750137,-1.6272045924790832,8633.64,True
Secured grid-enabled policy,2023-07-22,2023-08-27,91275.2,0.77,email,B2C,paid,8.341038858309815,761329.99,670054.79,0.10262847722000136,0.8976516552895952,10942.91,True
Sharable neutral array,2023-03-24,2024-06-15,67716.57,0.39,webinar,B2B,promotion,1.7786104641744256,120441.4,52724.82999999999,0.027337089397692204,-0.5560534570620681,38072.74,True
Universal global benchmark,2023-05-04,2024-03-13,15390.47,0.57,webinar,B2B,paid,18.79573528293808,289275.2,273884.73000000004,-0.13989269808693375,0.13254370142029853,818.83,True
Adaptive well-modulated extranet,2022-11-18,2023-08-09,71105.48,0.41,social media,B2C,promotion,3.4136966658547276,242732.54,171627.06,0.038167758969942414,-0.4795426616751386,20829.47,True
Robust tangible strategy,2023-05-16,2023-12-16,4459.25,0.95,webinar,B2C,paid,64.00507484442451,285414.63,280955.38,-0.17482795214843827,1.586248813771962,69.67,True
Versatile context-sensitive interface,2022-11-05,2023-10-29,30382.56,0.71,webinar,B2B,paid,14.52872239863922,441419.78,411037.22000000003,-0.09197924715804003,0.6681192691288061,2091.21,True
Synergistic value-added help-desk,2023-04-01,2024-07-18,29527.93,0.85,social media,B2C,paid,4.8321582312068605,142683.63,113155.70000000001,-0.09471057231466332,1.2036948368373137,6110.71,True
Multi-channeled didactic process improvement,2022-12-31,2024-06-08,97339.13,0.5,email,B2B,organic,4.20586941757133,409395.67,312056.54,0.12200828433770455,-0.13524408243395505,23143.64,True
Distributed stable emulation,2022-12-04,2024-03-19,38723.34,0.41,email,B2C,referral,3.163977332533816,122519.77,83796.43000000001,-0.0653228201196019,-0.4795426616751386,12238.82,True
Operative context-sensitive Local Area Network,2022-08-31,2023-11-28,62234.75,0.51,email,B2B,promotion,10.297820429904515,640882.28,578647.53,0.009817656578717098,-0.09698868474049019,6043.49,True
Seamless motivating infrastructure,2023-02-20,2023-10-20,63478.39,0.96,podcast,B2B,organic,8.875028493948886,563372.52,499894.13,0.01379222477522668,1.6245042114654267,7152.47,True
Switchable leadingedge alliance,2023-01-29,2024-07-28,93236.34,0.92,webinar,B2C,referral,5.855967640943435,545988.99,452752.65,0.1088961146978107,1.4714826206915677,15921.59,True
Multi-lateral grid-enabled middleware,2023-06-11,2024-07-17,84718.25,0.98,social media,B2B,paid,0.9085617325664777,76971.76,-7746.490000000005,0.08167301990429625,1.7010150068523564,93244.35,False
Inverse system-worthy utilization,2022-08-25,2023-08-15,17398.1,0.22,email,B2C,paid,2.0920359119673986,36397.45,18999.35,-0.1334764825033577,-1.2063952178509703,8316.35,True
Extended next generation paradigm,2023-06-01,2024-01-26,78135.6,0.54,podcast,B2B,referral,7.053849205739764,551156.74,473021.14,0.060635427563463046,0.017777508339904383,11077.02,True
Customer-focused bifurcated service-desk,2023-04-08,2023-09-19,24769.6,0.65,social media,B2B,organic,6.539602981073575,161983.35,137213.75,-0.10991779231924459,0.4385868829680174,3787.63,True
Extended tangible hierarchy,2022-08-02,2024-04-07,36943.95,0.63,social media,B2C,referral,3.661139103966956,135256.94,98312.99,-0.07100959997807153,0.36207608758108767,10090.83,True
Down-sized systematic contingency,2023-05-14,2024-07-26,67417.39,0.15,podcast,B2C,paid,4.31893492168712,291171.32,223753.93,0.026380935435909237,-1.4741830017052238,15609.73,True
Focused holistic installation,2022-12-13,2023-09-14,65008.76,0.15,podcast,B2B,paid,6.674675843686297,433912.4,368903.64,0.018683157787105026,-1.4741830017052238,9739.61,True
Profound 24/7 parallelism,2023-06-21,2023-12-13,75478.5,0.15,social media,B2B,referral,4.940722192412409,372918.3,297439.8,0.05214356082152355,-1.4741830017052238,15276.82,True
Ergonomic incremental utilization,2022-11-06,2024-06-01,30574.8,0.2,webinar,B2C,promotion,32.24664658476916,985934.77,955359.97,-0.09136486438642043,-1.2829060132378998,948.15,True
Implemented actuating structure,2023-01-26,2024-05-11,73452.84,0.1,podcast,B2B,paid,11.848156041345712,870280.71,796827.87,0.045669722883742825,-1.6654599901725482,6199.52,True
Optimized high-level ability,2023-04-22,2024-03-23,2113.42,0.97,email,B2C,paid,257.9537384902196,545164.59,543051.1699999999,-0.18232502631171552,1.6627596091588916,8.19,True
Up-sized eco-centric open architecture,2023-05-20,2023-08-22,43439.29,0.57,social media,B2B,paid,20.43419471174598,887646.91,844207.62,-0.05025104300859759,0.13254370142029853,2125.81,True
Business-focused systematic Graphical User Interface,2023-01-25,2023-11-22,55795.59,0.37,social media,B2B,organic,12.168119380044194,678927.4,623131.81,-0.010761353865009923,-0.6325642524489978,4585.39,True
Up-sized maximized time-frame,2023-05-17,2024-06-24,7795.44,0.95,social media,B2B,organic,68.4108312038833,533292.53,525497.0900000001,-0.16416577123473872,1.586248813771962,113.95,True
Versatile explicit standardization,2023-05-08,2023-11-16,93728.56,0.87,webinar,B2B,paid,3.965283580586323,371660.32,277931.76,0.11046920816351295,1.2802056322242434,23637.29,True
Extended regional paradigm,2023-01-15,2023-09-09,61599.31,0.44,email,B2C,organic,8.285750928054227,510396.54,448797.23,0.007786844113059785,-0.364776468594744,7434.37,True
Multi-channeled real-time info-mediaries,2023-06-27,2024-04-30,71582.81,0.51,email,B2B,paid,12.274597770051217,878650.2,807067.3899999999,0.03969326525571638,-0.09698868474049019,5831.78,True
Function-based 4thgeneration flexibility,2023-02-11,2024-04-20,40565.83,0.62,social media,B2C,promotion,2.224505452002338,90238.91,49673.08,-0.05943437800099284,0.3238206898876228,18235.89,True
Stand-alone client-driven approach,2023-02-28,2023-10-05,8570.41,0.52,podcast,B2B,paid,100.91097975476086,864848.47,856278.0599999999,-0.16168903269685878,-0.05873328704702534,84.93,True
Balanced optimizing software,2023-04-10,2024-05-10,10297.36,0.95,podcast,B2B,paid,96.88475298523116,997657.18,987359.8200000001,-0.1561698466406349,1.586248813771962,106.28,True
De-engineered object-oriented framework,2022-10-01,2023-12-10,12624.62,0.31,social media,B2C,paid,38.836799048208974,490299.83,477675.21,-0.14873212062586463,-0.8620966386097867,325.07,True
Multi-layered full-range throughput,2023-02-09,2024-03-01,71398.88,0.38,social media,B2B,paid,6.004158608650443,428690.2,357291.32,0.03910544054086,-0.594308854755533,11891.57,True
Self-enabling multi-tasking help-desk,2023-05-01,2024-07-16,95378.2,0.69,email,B2B,referral,7.801854826364934,744126.87,648748.67,0.11574131800212387,0.5916084737418764,12225.07,True
Object-based national standardization,2022-08-13,2023-10-06,95049.66,0.84,podcast,B2C,promotion,3.2345681194440883,307444.6,212394.93999999997,0.11469133196494169,1.165439439143849,29385.58,True
Object-based leadingedge initiative,2023-03-01,2024-02-08,14254.9,0.8,podcast,B2C,promotion,26.234248574174497,373966.59,359711.69,-0.14352188370890664,1.01241784836999,543.37,True
Sharable background circuit,2022-08-26,2024-06-15,39380.23,0.58,email,B2B,referral,22.317275698999214,878859.45,839479.22,-0.06322345526915868,0.1707990991137634,1764.56,True
Synchronized national system engine,2023-01-18,2023-11-11,1223.82,0.71,social media,B2C,paid,628.0071415731071,768567.7,767343.88,-0.18516811262898974,0.6681192691288061,1.95,True
Front-line attitude-oriented adapter,2023-01-07,2024-04-23,32575.19,0.9,webinar,B2C,referral,8.04760033632958,262152.11,229576.91999999998,-0.08497178723015672,1.394971825304638,4047.81,True
Grass-roots scalable framework,2023-02-16,2023-08-19,61978.1,0.39,social media,B2C,paid,0.0017459392914594026,108.21,-61869.89,0.008997424897817326,-0.5560534570620681,35498427.87,False
Networked zero administration array,2022-12-29,2023-12-13,62893.8,0.18,email,B2B,promotion,15.210992180469297,956677.1,893783.2999999999,0.011923924606369516,-1.3594168086248295,4134.76,True
Visionary client-driven instruction set,2022-12-18,2023-11-09,80963.14,0.14,email,B2C,organic,6.432300921135223,520779.28,439816.14,0.06967200612185509,-1.5124383993986887,12586.96,True
Seamless directional Graphic Interface,2022-08-27,2023-12-08,89833.97,0.6,email,B2C,promotion,5.9366156254699645,533309.75,443475.78,0.09802242810461789,0.2473098945006931,15132.19,True
Innovative 4thgeneration protocol,2022-08-16,2024-01-24,78857.26,0.15,webinar,B2C,promotion,11.40563062931682,899416.78,820559.52,0.06294179185272125,-1.4741830017052238,6913.89,True
Cross-group radical definition,2023-04-24,2024-04-01,42878.1,0.48,webinar,B2C,organic,5.515568553643935,236497.1,193619.0,-0.05204455875768834,-0.21175487782088476,7774.01,True
Automated client-server contingency,2022-11-30,2023-12-20,27483.74,0.8,social media,B2B,organic,5.045085203105545,138657.81,111174.06999999999,-0.101243630564336,1.01241784836999,5447.63,True
Enterprise-wide tangible secured line,2023-07-04,2024-05-30,32993.61,0.4,email,B2B,promotion,0.45509751736775694,15015.31,-17978.300000000003,-0.08363455231910243,-0.5177980593686032,72497.89,False
Open-architected transitional framework,2022-10-02,2023-12-15,2568.1,0.44,podcast,B2C,organic,73.75256025855691,189403.95,186835.85,-0.180871907509177,-0.364776468594744,34.82,True
Networked motivating Graphic Interface,2022-08-06,2024-04-23,9689.82,0.23,podcast,B2C,referral,58.86628647384575,570403.72,560713.9,-0.15811149306733993,-1.1681398201575053,164.61,True
Balanced impactful collaboration,2022-09-07,2024-03-24,48068.29,0.96,social media,B2C,organic,15.595152438333047,749632.31,701564.02,-0.03545715073941771,1.6245042114654267,3082.26,True
Phased clear-thinking matrix,2022-12-28,2024-06-24,41572.75,0.88,webinar,B2B,paid,17.93305254042612,745526.31,703953.56,-0.05621634689196658,1.3184610299177082,2318.22,True
Multi-channeled hybrid workforce,2022-12-27,2023-09-12,54998.51,0.46,email,B2B,promotion,5.970674660095337,328378.21,273379.7,-0.013308754091823019,-0.28826567320781427,9211.44,True
Up-sized dedicated workforce,2022-09-13,2024-05-21,26043.99,0.28,email,B2C,organic,38.03341193112115,990541.8,964497.81,-0.10584494972496503,-0.9768628316901811,684.77,True
Focused tangible array,2022-12-20,2024-03-10,24633.17,0.52,podcast,B2B,referral,19.36796888098446,477094.47,452461.3,-0.11035381105380589,-0.05873328704702534,1271.85,True
Organized heuristic customer loyalty,2022-08-14,2023-08-07,56844.8,0.17,email,B2B,referral,3.7511496214253546,213233.35,156388.55,-0.007408167494790369,-1.397672206318294,15153.97,True
Implemented radical array,2022-08-09,2024-02-11,50192.71,0.74,email,B2B,organic,11.54225683371151,579337.15,529144.4400000001,-0.028667684199238166,0.7828854622092007,4348.6,True
Reactive even-keeled hardware,2023-04-20,2024-06-24,86585.56,0.62,email,B2B,organic,3.9676692048882054,343542.86,256957.3,0.08764078464250369,0.3238206898876228,21822.78,True
Implemented logistical architecture,2023-07-20,2024-04-06,15386.79,0.23,webinar,B2B,organic,63.270006934519806,973522.31,958135.52,-0.13990445905551238,-1.1681398201575053,243.19,True
Team-oriented intermediate matrices,2023-05-31,2024-01-04,56098.87,0.74,webinar,B2C,organic,12.369971623314338,693941.43,637842.56,-0.009792096650190964,0.7828854622092007,4535.08,True
Operative optimizing firmware,2023-04-06,2024-06-20,86427.37,0.16,webinar,B2B,organic,7.119804409181953,615345.97,528918.6,0.08713522278939036,-1.435927604011759,12139.01,True
Cloned system-worthy project,2023-05-11,2023-11-30,12214.82,0.36,email,B2B,organic,45.31769850067378,553547.53,541332.7100000001,-0.1500418067463896,-0.6708196501424627,269.54,True
Versatile regional capability,2022-09-26,2023-09-19,83088.32,0.14,email,B2C,paid,6.794936881621869,564579.89,481491.57,0.07646390155771939,-1.5124383993986887,12227.98,True
De-engineered static standardization,2022-11-22,2023-10-21,80176.5,0.46,email,B2C,promotion,0.30181674181337426,24198.61,-55977.89,0.06715797125155316,-0.28826567320781427,265646.3,False
Total bi-directional attitude,2023-04-25,2024-06-12,11441.68,0.51,podcast,B2B,promotion,72.63005869767376,831009.89,819568.21,-0.15251269675913395,-0.09698868474049019,157.53,True
Progressive non-volatile service-desk,2022-09-20,2024-06-10,48365.23,0.67,webinar,B2C,organic,7.033104980582124,340157.74,291792.51,-0.03450815562807394,0.5150976783549471,6876.8,True
Business-focused needs-based synergy,2023-06-20,2023-09-12,86182.78,0.29,webinar,B2B,promotion,8.837620578031945,761650.71,675467.9299999999,0.08635353384790868,-0.9386074339967164,9751.81,True
Optional holistic Graphical User Interface,2023-04-15,2024-06-10,87937.87,0.75,social media,B2B,promotion,2.1200124587961935,186429.38,98491.51000000001,0.09196265296277471,0.8211408599026656,41479.88,True
Grass-roots bottom-line strategy,2023-04-23,2023-08-09,13932.94,0.48,webinar,B2C,promotion,52.92363277240841,737381.8,723448.8600000001,-0.14455084062292375,-0.21175487782088476,263.26,True
Quality-focused fault-tolerant secured line,2023-02-01,2023-08-02,8324.3,0.68,webinar,B2C,promotion,105.2332904868878,875993.48,867669.1799999999,-0.16247557942970992,0.553353076048412,79.1,True
Secured solution-oriented application,2022-09-12,2024-02-22,10216.93,0.24,social media,B2B,organic,58.50352209518906,597726.39,587509.46,-0.15642689411421673,-1.1298844224640405,174.64,True
Multi-tiered executive task-force,2023-02-18,2024-03-24,73598.13,0.43,email,B2C,promotion,6.9093392726146705,508514.45,434916.32,0.046134057428523396,-0.40303186628820886,10651.98,True
Focused empowering superstructure,2023-02-05,2024-05-26,39103.33,0.81,webinar,B2C,promotion,12.868245747868531,503191.26,464087.93,-0.06410840423639477,1.0506732460634547,3038.75,True
Reverse-engineered motivating algorithm,2023-01-28,2024-03-23,5833.99,0.34,webinar,B2C,promotion,31.166405838885566,181824.5,175990.51,-0.17043439944631422,-0.7473304455293921,187.19,True
Configurable attitude-oriented throughput,2023-01-14,2024-07-17,60899.96,0.89,podcast,B2C,promotion,8.405864305986407,511916.8,451016.83999999997,0.005551780695809638,1.3567164276111732,7244.94,True
Expanded neutral extranet,2023-06-16,2023-12-07,40596.83,0.94,podcast,B2B,promotion,19.568403247248614,794415.14,753818.31,-0.05933530462437919,1.547993416078497,2074.61,True
